Filename,SN_Name,redshift,Age_(days),MJD,Status,Error,t0,t0_err,x1,x1_err,c,c_err,chi2_red
sn2006bt-20060503.33-fast.flm,2006bt,0.0322,0.9009881805854398,53858.33,Success,,53861.09542402177,0.11828348358903895,-0.9325002318398972,0.060276254801469586,0.11620027551336848,0.003451820826099322,5.607883483789858
sn2006lf-20061030.41-fast.flm,2006lf,0.0132,-6.504145282270536,54038.41,Success,,54043.95813283556,0.26919670194911305,-1.2251610950367335,0.14400919805066348,0.8377443435201526,0.01161488459858373,25.090675920663728
sn2008L-20080202.15-fast.flm,2008L,0.0194,5.640572886011379,54498.15,Success,,54494.73933989059,0.04927360444708029,-1.2262443218265706,0.031989265514997256,0.12029643295672618,0.002212093718813285,1.5378069631099553
sn2006hb-20060929.51-fast.flm,2006hb,0.0153,7.790800748550667,54007.51,Success,,54001.984945829594,0.07027762262077886,-1.9972299241927352,0.05016981911614515,0.11602959165766735,0.00370861756580277,5.103399126178681
sn2001gc-20011219.48-fast.flm,2001gc,0.0193,18.22819582066295,52262.48,Success,,52245.90120849195,0.10058782210398931,-1.61616526501702,0.06749299581535928,0.13600403468769567,0.016068047545997638,7.297843014555102
sn1997dt-19971126.14-fast.flm,1997dt,0.0073,-7.703762533507432,50778.14,Success,,50785.22343928691,0.053997838444047375,-0.4801968824501033,0.01613085948123938,0.4857175559362537,0.0014970399524762978,1.1646899717633123
sn2005cf-20050712.18-fast.flm,2005cf,0.0065,29.28961748634198,53563.18,Success,,53535.57899803493,0.3125194474559976,-0.8651647522392407,0.07685231240847235,0.09306663454772052,0.009200987814130673,28.900122832670505
sn1998dk-19980911.34-fast.flm,1998dk,0.0133,11.0924701470423,51067.34,Success,,51058.76877209968,0.06966753303640871,-0.7272057961469351,0.05144899167251843,0.15776246000774646,0.0029794969888213146,2.723027003444417
sn2005na-20060109.43-fast.flm,2005na,0.0263,3.4395400954875144,53744.43,Success,,53741.67004647684,0.08828480384909199,0.5190979008802017,0.04601008675019955,0.0745969237039747,0.0032972115622868226,3.1291569932586683
sn2004fu-20041111.17-fast.flm,2004fu,0.0092,-5.380499405469966,53320.17,Success,,53328.68128143549,0.03942016684595728,-1.628632854243218,0.017987219226192175,0.32020505834736485,0.0020671075049354393,2.058454836418516
sn1999dq-19990918.45-fast.flm,1999dq,0.0141,3.402031357851385,51439.45,Success,,51441.67024866176,0.06755409308243543,0.6768859694771807,0.03143722943623373,0.3368770730252551,0.0018333290334624497,1.8064686209839045
sn2006cq-20060531.27-fast.flm,2006cq,0.0483,-3.3673566727140245,53886.27,Success,,53892.52004282399,0.1973219860374229,-1.2181574902432692,0.0509884253507098,0.07187790770766345,0.003912948987185597,5.8103867455403275
sn2003it-20031019.18-fast.flm,2003it,0.0251,-3.238708418690576,52931.18,Success,,52936.14851335448,0.06712817823790829,-0.7059257336034825,0.027124938516942088,0.107437332194419,0.0024718267939683736,2.1934457815071586
sn2005cf-20050617.23-fast.flm,2005cf,0.0065,4.500745156488934,53538.23,Success,,53536.07903955239,0.09981996666829218,-0.6657334422302696,0.053110715739535186,0.15115162467937743,0.002789368648565188,3.689289523171691
sn2005eu-20051025.29-fast.flm,2005eu,0.0349,8.300318871392196,53668.29,Success,,53662.42430572275,0.13888576520548668,1.420970490611265,0.10027229994492393,0.10671953200073228,0.003935804903631351,4.262506203329301
sn2004ef-20041006.17-fast.flm,2004ef,0.031,19.85451018428823,53284.17,Success,,53260.275674449585,0.25301202713671955,-0.5139307924609846,0.06620131460289502,0.06332382193487879,0.011344521784676528,4.795558005429599
sn2006gz-20061002.15-fast.flm,2006gz,0.0234,-9.331639632592958,54010.15,Success,,54020.85957144239,0.21036529917182634,1.1670099096451265,0.045821503474644754,-0.10994410796652829,0.0034513883422304867,3.9511506564014334
sn2003kf-20031221.36-fast.flm,2003kf,0.0074,13.460393091123358,52994.36,Success,,52981.47582266478,0.04998494167011813,0.701716983562116,0.03145334826300594,0.2425785837498809,0.0030339329346465993,1.814222822494285
sn2008bf-20080409.33-fast.flm,2008bf,0.0246,10.47237946516026,54565.33,Success,,54556.208296550554,0.08828597279352834,0.7175415962159306,0.06119092039417451,-0.0022131685414964464,0.002681228932398111,2.5148279661533226
sn2001da-20010718.45-fast.flm,2001da,0.0172,1.917027133304256,52108.45,Success,,52108.8211569314,0.10363108404635568,-1.3176439862320888,0.062116482423791086,0.29099638779306164,0.003845795870604851,6.997996851953378
sn2001G-20010201.39-fast.flm,2001G,0.0168,11.59520062942651,51941.39,Success,,51930.88471281751,0.07219635710498551,1.0569543818327407,0.04008044474791017,0.035941833991437605,0.0026345133084921257,1.4099605430272641
sn2000bh-20000427.24-fast.flm,2000bh,0.023,24.086021505375776,51661.24,Success,,51638.47944934552,0.12725739958841586,-0.3619672215171903,0.04860651872201838,0.04963982536467049,0.00669314418635672,3.558618077781996
sn1994D-19940407.42-fast.flm,1994D,0.0029,16.87107388572964,49449.42,Success,,49430.27131686438,0.06612648592272308,-0.24363293686959775,0.028191349270363236,0.054486776673108084,0.004559529497121628,2.7841461298105235
sn2007S-20070209.30-fast.flm,2007S,0.0139,-3.7479041325531455,54140.3,Success,,54146.3566371161,0.15458364334335783,1.3294482157962744,0.035126544957911676,0.32050977975003475,0.0023208581025730424,1.923375498508988
sn2000dk-20000920.39-fast.flm,2000dk,0.0175,-5.120393120392262,51807.39,Success,,51811.47050559029,0.0638687031059817,-2.016599225715826,0.030842772621160863,0.1603212845951214,0.002549195822184158,2.2584152194636147
sn1997bp-19970410.27-fast.flm,1997bp,0.0083,-0.2281067142747212,50548.27,Success,,50558.23550639997,0.0843594485486392,-1.5223199880445986,0.023199778366821966,0.05841538619277392,0.0037512920173944676,8.979632922651074
sn2007bm-20070514.16-fast.flm,2007bm,0.0062,9.600477042340978,54234.16,Success,,54222.62535979454,0.0970202999887988,-0.6364214966517099,0.03606364924903677,0.3891876342623873,0.0035712829609461094,2.9315086604549254
sn1998dx-19980929.13-fast.flm,1998dx,0.0542,12.549800796808883,51085.13,Success,,51072.66389844775,0.2681503813546442,-0.9781594001168035,0.13600427231076795,-0.024456824278228095,0.011319446657113652,2.747391522349716
sn2006ac-20060304.54-fast.flm,2006ac,0.0227,17.05289918842508,53798.54,Success,,53783.252026468304,0.937300118523126,-0.5850287290057792,0.22362444543467053,0.018478123483088305,0.057212383324504734,6.654929638884468
sn2007al-20070320.24-fast.flm,2007al,0.0121,10.216381780453029,54179.24,Success,,54144.490581857455,0.1511755318933865,2.0310870555350213,0.21896123196782813,0.31233848222198807,0.00824643048560958,12.82385711799985
sn2003it-20031101.21-fast.flm,2003it,0.0251,9.47224661008597,52944.21,Success,,52934.44310224028,0.13699418900796445,-0.20604199648598032,0.0795642313494167,-0.048371398230553586,0.0038744323029655525,2.3385712213645093
sn2003cg-20030326.30-fast.flm,2003cg,0.0041,-5.079175380936705,52724.3,Success,,52729.138325590626,0.12080169174805633,-0.5766504421859211,0.04332949798938279,0.9999332872250193,8.670279968758798e-05,4.42881183939353
sn2004ef-20040922.22-fast.flm,2004ef,0.031,6.323957322991343,53270.22,Success,,53263.50300935704,0.08638940012679086,-1.1160329680093866,0.05507396294472788,0.1655862827597974,0.0037985957759787,4.0995215496565764
sn2007le-20071112.20-fast.flm,2007le,0.0068,17.381803734604688,54416.2,Success,,54400.46360121139,0.08630905222162255,-0.6069508226711697,0.03956430833761687,0.23981620707349377,0.006484947124538884,4.225651375784624
sn2001V-20010402.19-fast.flm,2001V,0.0151,27.967687912520365,52001.19,Success,,51974.080878457404,0.05529256404042826,0.16156835311487594,0.026794790300554983,-0.029331983058740296,0.0025019403284522596,1.375202819456584
sn2001ay-20010524.33-mmt.flm,2001ay,0.0302,30.411570568823283,52053.33,Success,,52019.38558824382,0.18942672526100068,-0.3717174723623007,0.02527046839836425,-0.05496360134919001,0.004432955071746392,9.12560933576581
sn2005hk-20051102.22-fast.flm,2005hk,0.013,-8.27245804540709,53676.22,Success,,53689.46914008533,0.27952839591671363,2.595889477046084,0.0886424659522369,-0.014079072896133915,0.00415161218632093,4.650550530114686
sn1999cl-19990614.18-fast.flm,1999cl,0.0078,0.6747370510024717,51343.18,Success,,51342.26476264447,0.3264421380372369,-1.7511181333078267,0.17609479997393584,0.9993129324448424,0.0007624530387721484,43.83244308982286
sn2006nz-20061117.18-fast.flm,2006nz,0.0441,-1.647351786228488,54056.18,Success,,54065.6937956764,0.1895967100354028,0.2440544309091548,0.036610393146448386,0.5635997041216678,0.0039059926673096212,3.7847575891218295
sn2007fb-20070716.44-fast.flm,2007fb,0.018,10.550098231832258,54297.44,Success,,54287.831822339445,0.1046138273413817,-0.6073407562163968,0.060784754077614966,0.12564559961589372,0.00412627664608467,4.048358014390843
sn1996bo-19961105.24-fast.flm,1996bo,0.0172,5.151395988987379,50392.24,Success,,50386.46129290385,0.10650500913106953,-1.8789933126863667,0.07853795135543917,0.4615684977271926,0.004591072319061751,6.427096267986801
sn2005mz-20060103.13-fast.flm,2005mz,0.0176,-7.537342767301031,53738.13,Success,,53742.51809601049,0.14865077748254407,-0.29102005376510465,0.07087061625826419,0.3372196325382534,0.0043158054566798665,6.433722994783306
sn2007qe-20071204.14-fast.flm,2007qe,0.0239,9.02431878112898,54438.14,Success,,54430.52219058994,0.08224577856526594,-1.326506685705576,0.07212416401637134,0.09734551183808976,0.0047938793330095375,9.575782222990501
snf20080522-011-20080531.25-fast.flm,snf20080522-011,0.0379,0.5299161768984588,54617.25,Success,,54617.93081999097,0.07210808347372222,-0.06346594259981453,0.028035134071575846,0.041503478704728036,0.0018131439341544098,1.6611751998102184
sn2006X-20060323.35-fast.flm,2006X,0.0052,31.0883406287306,53817.35,Success,,53789.07025704252,0.1789129101598519,-1.5234344706424578,0.040710987667145426,0.9997429189479885,0.0002801503024912888,9.17823165750708
sn1999dq-19990907.48-fast.flm,1999dq,0.0141,-7.415442264073364,51428.48,Success,,51437.34274500231,0.07507390317550744,1.94396205660931,0.025982165824594672,0.27882718993550953,0.0016613865790593985,0.9518092789177601
sn1997dt-19971206.11-fast.flm,1997dt,0.0073,2.1939839174020914,50788.11,Success,,50789.858981166246,0.06940599591689534,-0.5946929626399076,0.0268821120750653,0.5094410692950555,0.0020779121123697397,1.9854507332374693
sn1999dq-19991018.49-fast.flm,1999dq,0.0141,33.02435657232814,51469.49,Success,,51478.97675011873,0.47060472461089375,1.7520947686483055,0.16107241017768592,0.8559681106242987,0.010573349157049772,22.7924752055303
sn1995bd-19951223.34-fast.flm,1995bd,0.0146,-11.985018726595204,50074.34,Success,,50088.53382436235,0.3834632135985885,1.7049400949725046,0.06319113971147039,0.6109024324830354,0.005114928228309279,3.5203677198419503
sn1998dk-19980910.40-fast.flm,1998dk,0.0133,10.164808052899348,51066.4,Success,,51058.320576390535,0.05663198964248295,-0.7534801649488518,0.044084154599850656,0.14617643492248025,0.0027032121171959023,3.0404614783144397
sn2006le-20061125.36-fast.flm,2006le,0.0174,16.66994299193938,54064.36,Success,,54049.24355062423,0.10124782234925078,0.28038802660876394,0.04703488754537305,0.2903171717206479,0.00421825438864587,2.1473040693717445
sn2008C-20080113.28-fast.flm,2008C,0.017,12.27138643067446,54478.28,Success,,54467.965534846866,0.25556191858413513,-0.11980181154851977,0.07027061138527513,0.4256237088391757,0.005889289637516337,7.680839115874888
sn2003it-20031020.23-fast.flm,2003it,0.0251,-2.2144181055475554,52932.23,Success,,52936.74539630181,0.06655978906928794,-0.8449320814163364,0.029559893109110114,0.12781358687574446,0.0023641269923358466,2.0524445265927542
sn1997br-19970414.31-fast.flm,1997br,0.0071,-6.940720881744849,50552.31,Success,,50558.717405639836,0.08097557533619693,2.990497256902347,0.011610539981047108,0.35127833531549885,0.0022213374190446777,2.7054689710012876
sn1993ac-19931020.52-mmt.flm,1993ac,0.0503,10.777872988669628,49280.52,Success,,49270.81592755823,0.5701745321348426,0.28472393799123186,0.44451857497272124,0.24175416527485932,0.020188597924487087,2.138084780028746
sn2000cn-20000621.37-fast.flm,2000cn,0.0235,8.275525158770067,51716.37,Success,,51704.69019827066,0.09623168222606182,-1.5138577676278957,0.046771453591584744,0.1328616912412478,0.006181137274232834,3.2665706843159494
sn1999aa-19990325.12-fast.flm,1999aa,0.0144,29.298107255521657,51262.12,Success,,51235.25280345434,0.06956667203485267,0.8074980512628356,0.041907586560641974,0.0011943641504226776,0.0036464003146985113,1.9121947766769034
sn2003it-20031023.25-fast.flm,2003it,0.0251,0.7316359379572726,52935.25,Success,,52937.51461631107,0.05668060696189059,-0.7766942994745452,0.023761220749466405,0.13396626511008236,0.0017855884377352277,1.5942588861501037
sn2002bf-20020317.33-fast.flm,2002bf,0.0244,12.622022647403645,52350.33,Success,,52341.02390363017,0.10401993077539373,-0.15464843238706605,0.06837385435699672,0.4412836076572662,0.004631477056097066,5.805374953794888
sn2005cf-20050609.27-fast.flm,2005cf,0.0065,-3.407848981619763,53530.27,Success,,53537.273562715825,0.08821379289656761,-1.3877925467442125,0.036935466849422505,0.04509407351760658,0.004421329374972395,7.170592549141404
sn2008Q-20080203.12-fast.flm,2008Q,0.0081,-6.229540720165495,54499.12,Success,,54505.122735267796,0.0758190227097657,-0.5924402195518892,0.033858779583433085,0.05075650135457899,0.0025650408543363423,3.7839264457846506
