Filename,SN_Name,Age_(days),Age_Unc_(days),redshift
sn1999gp-20000112.09-fast.flm,1999gp,4.860231810653514,1.266192656082595,0.0267
sn1999gp-20000114.16-fast.flm,1999gp,6.876400116884142,1.266192656082595,0.0267
sn1999gp-20000129.10-fast.flm,1999gp,21.427875718320834,1.266192656082595,0.0267
sn1999gp-20000212.11-fast.flm,1999gp,35.07353657348986,1.266192656082595,0.0267
sn1999gp-20000227.12-fast.flm,1999gp,49.69319177949165,1.266192656082595,0.0267
sn1999gp-20000303.12-fast.flm,1999gp,54.56316353365548,1.266192656082595,0.0267
sn2000A-20000103.08-fast.flm,2000A,,,0.0292
sn2000B-20000128.13-fast.flm,2000B,8.56638210185058,1.275635364537337,0.0191
sn2000B-20000202.24-fast.flm,2000B,13.580610342455607,1.275635364537337,0.0191
sn2000B-20000210.31-fast.flm,2000B,21.49936218231402,1.275635364537337,0.0191
sn2000B-20000226.28-fast.flm,2000B,37.17005200666999,1.275635364537337,0.0191
sn2000B-20000227.27-fast.flm,2000B,38.14149739966181,1.275635364537337,0.0191
sn2000B-20000304.16-fast.flm,2000B,43.92110685899523,1.275635364537337,0.0191
sn2000B-20000309.13-fast.flm,2000B,48.79795898341275,1.275635364537337,0.0191
sn2000E-20000531.40-fast.flm,2000E,117.64705882353377,0.4976609933313427,0.0047
sn2000E-20000602.45-fast.flm,2000E,119.68746889618792,0.4976609933313427,0.0047
sn2000K-20000229.32-fast.flm,2000K,,,0.0547
sn2000O-20000308.45-fast.flm,2000O,,,0.0235
sn2000bh-20000427.24-fast.flm,2000bh,24.086021505375776,0.8797653958944283,0.023
sn2000bk-20000425.20-fast.flm,2000bk,11.897795982052944,0.48761458942851565,0.0254
sn2000bk-20000502.23-fast.flm,2000bk,18.753657109423834,0.48761458942851565,0.0254
sn2000bk-20000510.19-fast.flm,2000bk,26.516481373124954,0.48761458942851565,0.0254
sn2000ce-20000510.15-fast.flm,2000ce,6.74013578667573,0.4919807143559973,0.0163
sn2000ce-20000512.15-fast.flm,2000ce,8.708058644099719,0.4919807143559973,0.0163
sn2000ce-20000523.14-fast.flm,2000ce,19.521794745642534,0.4919807143559973,0.0163
sn2000ce-20000525.15-fast.flm,2000ce,21.499557217355648,0.4919807143559973,0.0163
sn2000cf-20000511.34-fast.flm,2000cf,2.9332304129617883,0.7719027402547279,0.0364
sn2000cf-20000512.36-fast.flm,2000cf,3.9174064067904975,0.7719027402547279,0.0364
sn2000cf-20000523.31-fast.flm,2000cf,14.482825164024277,0.7719027402547279,0.0364
sn2000cf-20000525.35-fast.flm,2000cf,16.451177151674678,0.7719027402547279,0.0364
sn2000cf-20000602.33-fast.flm,2000cf,24.150906985718677,0.7719027402547279,0.0364
sn2000cf-20000603.33-fast.flm,2000cf,25.115785411037088,0.7719027402547279,0.0364
sn2000cm-20000604.16-fast.flm,2000cm,,,0.0072
sn2000cm-20000605.16-fast.flm,2000cm,,,0.0072
sn2000cn-20000603.37-fast.flm,2000cn,-9.311187103076536,0.09770395701025891,0.0235
sn2000cn-20000604.38-fast.flm,2000cn,-8.32437713727804,0.09770395701025891,0.0235
sn2000cn-20000605.37-fast.flm,2000cn,-7.357107962871359,0.09770395701025891,0.0235
sn2000cn-20000621.37-fast.flm,2000cn,8.275525158770067,0.09770395701025891,0.0235
sn2000cn-20000623.34-fast.flm,2000cn,10.200293111866197,0.09770395701025891,0.0235
sn2000cn-20000625.36-fast.flm,2000cn,12.173913043477407,0.09770395701025891,0.0235
sn2000cn-20000704.32-fast.flm,2000cn,20.92818759159575,0.09770395701025891,0.0235
sn2000cn-20000709.24-fast.flm,2000cn,25.735222276498785,0.09770395701025891,0.0235
sn2000cn-20000710.27-fast.flm,2000cn,26.741573033703315,0.09770395701025891,0.0235
sn2000cn-20000803.24-fast.flm,2000cn,50.161211529063515,0.09770395701025891,0.0235
sn2000cp-20000622.28-fast.flm,2000cp,-2.533359118161496,1.1603171533552503,0.0342
sn2000cp-20000623.29-fast.flm,2000cp,-1.5567588474188572,1.1603171533552503,0.0342
sn2000cp-20000624.34-fast.flm,2000cp,-0.5414813382372342,1.1603171533552503,0.0342
sn2000cu-20000726.26-fast.flm,2000cu,7.316594743035628,0.19615535504119264,0.0196
sn2000cv-20000726.17-fast.flm,2000cv,,,0.0204
sn2000cw-20000726.46-fast.flm,2000cw,3.455975148041619,0.0,0.0301
sn2000cx-20000726.48-fast.flm,2000cx,-1.3093939093341027,0.2975895248487253,0.0081
sn2000cx-20000727.43-fast.flm,2000cx,-0.3670270806493595,0.2975895248487253,0.0081
sn2000cx-20000803.45-fast.flm,2000cx,6.596567800807637,0.2975895248487253,0.0081
sn2000cx-20000902.36-fast.flm,2000cx,36.26624342822902,0.2975895248487253,0.0081
sn2000cx-20000903.38-fast.flm,2000cx,37.278047812711506,0.2975895248487253,0.0081
sn2000cx-20000905.40-fast.flm,2000cx,39.281817280030296,0.2975895248487253,0.0081
sn2000cx-20000919.38-fast.flm,2000cx,53.14948913797686,0.2975895248487253,0.0081
sn2000cx-20000921.42-fast.flm,2000cx,55.17309790694905,0.2975895248487253,0.0081
sn2000cx-20000927.36-fast.flm,2000cx,61.06537049895613,0.2975895248487253,0.0081
sn2000cx-20001003.35-fast.flm,2000cx,67.00724134510033,0.2975895248487253,0.0081
sn2000cx-20001029.29-fast.flm,2000cx,92.73881559368908,0.2975895248487253,0.0081
sn2000cx-20001120.18-fast.flm,2000cx,114.45293125681717,0.2975895248487253,0.0081
sn2000cx-20001124.21-fast.flm,2000cx,118.45055054061721,0.2975895248487253,0.0081
sn2000cx-20001130.23-fast.flm,2000cx,124.42218033925235,0.2975895248487253,0.0081
sn2000cx-20001217.22-fast.flm,2000cx,141.27566709651646,0.2975895248487253,0.0081
sn2000cx-20001230.10-fast.flm,2000cx,154.05217736335248,0.2975895248487253,0.0081
sn2000cx-20010126.13-mmt.flm,2000cx,180.86499355222148,0.2975895248487253,0.0081
sn2000dg-20000902.38-fast.flm,2000dg,-0.7896003851706394,1.2518054886856043,0.0385
sn2000dg-20000903.37-fast.flm,2000dg,0.1636976408334422,1.2518054886856043,0.0385
sn2000dg-20000906.43-fast.flm,2000dg,3.110255175737315,1.2518054886856043,0.0385
sn2000dg-20000920.38-fast.flm,2000dg,16.543090996630035,1.2518054886856043,0.0385
sn2000dk-20000920.39-fast.flm,2000dk,-5.120393120392262,0.19656019656019655,0.0175
sn2000dk-20000921.27-fast.flm,2000dk,-4.255528255529971,0.19656019656019655,0.0175
sn2000dk-20000926.37-fast.flm,2000dk,0.7567567567607612,0.19656019656019655,0.0175
sn2000dk-20000929.34-fast.flm,2000dk,3.675675675673673,0.19656019656019655,0.0175
sn2000dk-20001005.33-fast.flm,2000dk,9.562653562656708,0.19656019656019655,0.0175
sn2000dk-20001029.27-fast.flm,2000dk,33.090909090907374,0.19656019656019655,0.0175
sn2000dk-20001124.20-fast.flm,2000dk,58.57493857493714,0.19656019656019655,0.0175
sn2000dk-20001224.16-fast.flm,2000dk,88.01965601966087,0.19656019656019655,0.0175
sn2000dk-20010126.16-mmt.flm,2000dk,120.4520884520933,0.19656019656019655,0.0175
sn2000dl-20000921.41-fast.flm,2000dl,,,0.0611
sn2000dm-20000925.11-fast.flm,2000dm,-2.847571189279159,0.39412750024632975,0.0149
sn2000dn-20000929.29-fast.flm,2000dn,-7.663986047859913,0.29066950876853015,0.0321
sn2000dn-20001003.30-fast.flm,2000dn,-3.7787036139852526,0.29066950876853015,0.0321
sn2000dn-20001006.25-fast.flm,2000dn,-0.9204534444308591,0.29066950876853015,0.0321
sn2000dn-20001123.13-fast.flm,2000dn,45.470400155024016,0.29066950876853015,0.0321
sn2000dp-20001004.40-fast.flm,2000dp,,,0.0345
sn2000dp-20001006.41-fast.flm,2000dp,,,0.0345
sn2000ey-20001201.12-fast.flm,2000ey,,,0.0205
sn2000fa-20001203.44-mmt.flm,2000fa,-10.437677469887609,0.19582884558895525,0.0213
sn2000fa-20001203.48-fast.flm,2000fa,-10.398511700768964,0.19582884558895525,0.0213
sn2000fa-20001215.36-fast.flm,2000fa,1.2337217272124128,0.19582884558895525,0.0213
sn2000fa-20001216.36-fast.flm,2000fa,2.2128659551571888,0.19582884558895525,0.0213
sn2000fa-20001218.38-fast.flm,2000fa,4.190737295602502,0.19582884558895525,0.0213
sn2000fa-20001223.35-fast.flm,2000fa,9.05708410848918,0.19582884558895525,0.0213
sn2000fa-20001225.42-fast.flm,2000fa,11.083912660334581,0.19582884558895525,0.0213
sn2000fa-20001228.41-fast.flm,2000fa,14.011553901894592,0.19582884558895525,0.0213
sn2000fa-20001230.43-fast.flm,2000fa,15.989425242339905,0.19582884558895525,0.0213
sn2000fa-20010101.42-fast.flm,2000fa,17.937922255948013,0.19582884558895525,0.0213
sn2000fa-20010104.36-fast.flm,2000fa,20.816606286107938,0.19582884558895525,0.0213
sn2000fa-20010115.41-fast.flm,2000fa,31.636150004900564,0.19582884558895525,0.0213
sn2000fa-20010121.36-fast.flm,2000fa,37.46205816116913,0.19582884558895525,0.0213
sn2000fa-20010126.19-mmt.flm,2000fa,42.19132478214411,0.19582884558895525,0.0213
sn2000fa-20010325.18-mmt.flm,2000fa,98.97189856065968,0.19582884558895525,0.0213
sn2000fd-20001215.15-fast.flm,2000fd,,,0.0161
sn2000fd-20001226.15-fast.flm,2000fd,,,0.0161
sn2000fo-20001223.09-fast.flm,2000fo,,,0.0238
sn2000fo-20001229.11-fast.flm,2000fo,,,0.0238
sn2000fo-20010101.08-fast.flm,2000fo,,,0.0238
sn2000fo-20010104.09-fast.flm,2000fo,,,0.0238
sn2001C-20010114.20-fast.flm,2001C,,,0.0109
sn2001C-20010121.34-fast.flm,2001C,,,0.0109
sn2001C-20010222.25-fast.flm,2001C,,,0.0109
sn2001C-20010316.14-fast.flm,2001C,,,0.0109
sn2001C-20010318.13-fast.flm,2001C,,,0.0109
sn2001C-20010325.19-fast.flm,2001C,,,0.0109
sn2001C-20010325.25-mmt.flm,2001C,,,0.0109
sn2001C-20010328.18-fast.flm,2001C,,,0.0109
sn2001C-20010402.15-fast.flm,2001C,,,0.0109
sn2001E-20010119.49-fast.flm,2001E,2.8358355411632012,0.7850063781768228,0.0191
sn2001E-20010124.48-fast.flm,2001E,7.732312825046273,0.7850063781768228,0.0191
sn2001E-20010131.46-fast.flm,2001E,14.581493474635055,0.7850063781768228,0.0191
sn2001E-20010225.37-fast.flm,2001E,39.0246295751193,0.7850063781768228,0.0191
sn2001F-20010114.54-fast.flm,2001F,,,0.0229
sn2001G-20010115.32-fast.flm,2001G,-5.192761605034261,2.1636506687647525,0.0168
sn2001G-20010125.34-fast.flm,2001G,4.661683713609326,2.1636506687647525,0.0168
sn2001G-20010201.39-fast.flm,2001G,11.59520062942651,2.1636506687647525,0.0168
sn2001G-20010216.31-fast.flm,2001G,26.26868607395666,2.1636506687647525,0.0168
sn2001G-20010221.28-fast.flm,2001G,31.15656963021272,2.1636506687647525,0.0168
sn2001G-20010223.29-fast.flm,2001G,33.13335955940434,2.1636506687647525,0.0168
sn2001G-20010227.22-fast.flm,2001G,36.99842643587984,2.1636506687647525,0.0168
sn2001G-20010301.45-fast.flm,2001G,39.19158143194193,2.1636506687647525,0.0168
sn2001G-20010315.19-fast.flm,2001G,52.70456333595966,2.1636506687647525,0.0168
sn2001G-20010317.18-fast.flm,2001G,54.66168371361305,2.1636506687647525,0.0168
sn2001G-20010324.19-fast.flm,2001G,61.55586152636092,2.1636506687647525,0.0168
sn2001G-20010325.27-mmt.flm,2001G,62.61801730920364,2.1636506687647525,0.0168
sn2001G-20010327.17-fast.flm,2001G,64.48662470495644,2.1636506687647525,0.0168
sn2001G-20010423.19-fast.flm,2001G,91.06018882769845,2.1636506687647525,0.0168
sn2001G-20010525.18-mmt.flm,2001G,122.52163650668938,2.1636506687647525,0.0168
sn2001L-20010119.46-fast.flm,2001L,,,0.0152
sn2001L-20010222.42-fast.flm,2001L,,,0.0152
sn2001N-20010122.46-fast.flm,2001N,0.646425073453689,0.0,0.021
sn2001N-20010124.39-fast.flm,2001N,2.5367286973521135,0.0,0.021
sn2001N-20010126.24-mmt.flm,2001N,4.348677766890355,0.0,0.021
sn2001N-20010131.40-fast.flm,2001N,9.402546523015227,0.0,0.021
sn2001N-20010201.37-fast.flm,2001N,10.35259549461284,0.0,0.021
sn2001N-20010202.47-fast.flm,2001N,11.429970617040407,0.0,0.021
sn2001N-20010217.39-fast.flm,2001N,26.04309500489374,0.0,0.021
sn2001N-20010221.34-fast.flm,2001N,29.91185112634045,0.0,0.021
sn2001N-20010223.31-fast.flm,2001N,31.841332027418964,0.0,0.021
sn2001P-20010202.52-fast.flm,2001P,,,0.0206
sn2001P-20010219.42-fast.flm,2001P,,,0.0206
sn2001U-20010219.48-fast.flm,2001U,,,0.0291
sn2001V-20010219.40-fast.flm,2001V,-13.200669884741854,0.3940498473056842,0.0151
sn2001V-20010220.29-fast.flm,2001V,-12.323908974487281,0.3940498473056842,0.0151
sn2001V-20010221.39-fast.flm,2001V,-11.240271894398083,0.3940498473056842,0.0151
sn2001V-20010222.44-fast.flm,2001V,-10.205891045217795,0.3940498473056842,0.0151
sn2001V-20010223.33-fast.flm,2001V,-9.32913013496322,0.3940498473056842,0.0151
sn2001V-20010225.30-fast.flm,2001V,-7.388434636981579,0.3940498473056842,0.0151
sn2001V-20010226.30-fast.flm,2001V,-6.403310018717368,0.3940498473056842,0.0151
sn2001V-20010227.33-fast.flm,2001V,-5.388631661906379,0.3940498473056842,0.0151
sn2001V-20010301.47-fast.flm,2001V,-3.2804649788215414,0.3940498473056842,0.0151
sn2001V-20010314.43-fast.flm,2001V,9.486750073881767,0.3940498473056842,0.0151
sn2001V-20010315.44-fast.flm,2001V,10.481725938330626,0.3940498473056842,0.0151
sn2001V-20010316.29-fast.flm,2001V,11.319081863853771,0.3940498473056842,0.0151
sn2001V-20010317.45-fast.flm,2001V,12.461826421036529,0.3940498473056842,0.0151
sn2001V-20010318.47-fast.flm,2001V,13.466653531670037,0.3940498473056842,0.0151
sn2001V-20010323.24-fast.flm,2001V,18.165697960787167,0.3940498473056842,0.0151
sn2001V-20010324.21-fast.flm,2001V,19.121268840504598,0.3940498473056842,0.0151
sn2001V-20010325.21-fast.flm,2001V,20.10639345876881,0.3940498473056842,0.0151
sn2001V-20010325.40-mmt.flm,2001V,20.293567136241304,0.3940498473056842,0.0151
sn2001V-20010326.24-fast.flm,2001V,21.1210718155798,0.3940498473056842,0.0151
sn2001V-20010326.47-mmt.flm,2001V,21.347650477783723,0.3940498473056842,0.0151
sn2001V-20010327.32-fast.flm,2001V,22.18500640330687,0.3940498473056842,0.0151
sn2001V-20010328.29-fast.flm,2001V,23.1405772830243,0.3940498473056842,0.0151
sn2001V-20010329.29-fast.flm,2001V,24.125701901288508,0.3940498473056842,0.0151
sn2001V-20010401.22-fast.flm,2001V,27.012117032802934,0.3940498473056842,0.0151
sn2001V-20010402.19-fast.flm,2001V,27.967687912520365,0.3940498473056842,0.0151
sn2001V-20010414.31-fast.flm,2001V,39.90739828587801,0.3940498473056842,0.0151
sn2001V-20010421.17-fast.flm,2001V,46.66535316717106,0.3940498473056842,0.0151
sn2001V-20010422.38-fast.flm,2001V,47.8573539552699,0.3940498473056842,0.0151
sn2001V-20010423.22-fast.flm,2001V,48.684858634615566,0.3940498473056842,0.0151
sn2001V-20010424.23-fast.flm,2001V,49.67983449906443,0.3940498473056842,0.0151
sn2001V-20010426.29-fast.flm,2001V,51.709191212686406,0.3940498473056842,0.0151
sn2001V-20010426.33-mmt.flm,2001V,51.74859619741783,0.3940498473056842,0.0151
sn2001V-20010427.35-fast.flm,2001V,52.75342330804418,0.3940498473056842,0.0151
sn2001V-20010501.36-fast.flm,2001V,56.70377302728566,0.3940498473056842,0.0151
sn2001V-20010518.24-fast.flm,2001V,73.33267658358295,0.3940498473056842,0.0151
sn2001V-20010523.16-fast.flm,2001V,78.17948970544832,0.3940498473056842,0.0151
sn2001V-20010524.30-mmt.flm,2001V,79.30253177026894,0.3940498473056842,0.0151
sn2001V-20010619.23-mmt.flm,2001V,104.84681312186021,0.3940498473056842,0.0151
sn2001ah-20010328.22-fast.flm,2001ah,-9.623747400264975,0.28360748723766305,0.0578
sn2001ah-20010329.25-fast.flm,2001ah,-8.650028360750099,0.28360748723766305,0.0578
sn2001ah-20010426.30-mmt.flm,2001ah,17.867271695974146,0.28360748723766305,0.0578
sn2001ah-20010524.26-mmt.flm,2001ah,44.29948950652352,0.28360748723766305,0.0578
sn2001ah-20010525.25-mmt.flm,2001ah,45.23539421440588,0.28360748723766305,0.0578
sn2001ay-20010421.48-fast.flm,2001ay,-1.4754416618101325,0.7765482430596001,0.0302
sn2001ay-20010424.32-fast.flm,2001ay,1.2813046010480575,0.7765482430596001,0.0302
sn2001ay-20010426.34-fast.flm,2001ay,3.24208891477044,0.7765482430596001,0.0302
sn2001ay-20010426.41-mmt.flm,2001ay,3.3100368860449354,0.7765482430596001,0.0302
sn2001ay-20010427.36-fast.flm,2001ay,4.232187924675386,0.7765482430596001,0.0302
sn2001ay-20010430.36-fast.flm,2001ay,7.144243836148886,0.7765482430596001,0.0302
sn2001ay-20010502.30-fast.flm,2001ay,9.027373325570675,0.7765482430596001,0.0302
sn2001ay-20010516.26-fast.flm,2001ay,22.578140166959848,0.7765482430596001,0.0302
sn2001ay-20010523.33-fast.flm,2001ay,29.440885264998784,0.7765482430596001,0.0302
sn2001ay-20010524.33-mmt.flm,2001ay,30.411570568823283,0.7765482430596001,0.0302
sn2001ay-20010525.34-mmt.flm,2001ay,31.391962725680944,0.7765482430596001,0.0302
sn2001ay-20010525.38-fast.flm,2001ay,31.43079013783477,0.7765482430596001,0.0302
sn2001ay-20010530.37-fast.flm,2001ay,36.27450980392411,0.7765482430596001,0.0302
sn2001ay-20010618.22-fast.flm,2001ay,54.57192778101452,0.7765482430596001,0.0302
sn2001ay-20010618.30-mmt.flm,2001ay,54.64958260532218,0.7765482430596001,0.0302
sn2001az-20010430.40-fast.flm,2001az,-3.074853464011809,0.5765350245027385,0.0407
sn2001az-20010522.33-fast.flm,2001az,17.997501681563566,0.5765350245027385,0.0407
sn2001az-20010524.43-mmt.flm,2001az,20.01537426732175,0.5765350245027385,0.0407
sn2001az-20010529.35-fast.flm,2001az,24.74296146824253,0.5765350245027385,0.0407
sn2001az-20010618.39-mmt.flm,2001az,43.99923128663484,0.5765350245027385,0.0407
sn2001bf-20010517.48-fast.flm,2001bf,0.7680189050867583,0.7877116975187082,0.0156
sn2001bf-20010521.43-fast.flm,2001bf,4.657345411582514,0.7877116975187082,0.0156
sn2001bf-20010524.44-fast.flm,2001bf,7.621110673498659,0.7877116975187082,0.0156
sn2001bf-20010525.47-mmt.flm,2001bf,8.63528948405285,0.7877116975187082,0.0156
sn2001bf-20010529.37-fast.flm,2001bf,12.475384009457985,0.7877116975187082,0.0156
sn2001bf-20010628.30-fast.flm,2001bf,41.94564789287694,0.7877116975187082,0.0156
sn2001bf-20010714.27-fast.flm,2001bf,57.67034265458813,0.7877116975187082,0.0156
sn2001bf-20010715.40-mmt.flm,2001bf,58.78298542733789,0.7877116975187082,0.0156
sn2001bf-20010721.19-fast.flm,2001bf,64.4840488381304,0.7877116975187082,0.0156
sn2001bg-20010515.23-fast.flm,2001bg,4.199761715650517,0.3971405877680699,0.0072
sn2001bg-20010516.23-fast.flm,2001bg,5.192613185070692,0.3971405877680699,0.0072
sn2001bg-20010521.14-fast.flm,2001bg,10.067513899919993,0.3971405877680699,0.0072
sn2001bg-20010525.14-fast.flm,2001bg,14.038919777600691,0.3971405877680699,0.0072
sn2001bg-20010530.15-fast.flm,2001bg,19.01310563939779,0.3971405877680699,0.0072
sn2001bp-20010517.46-fast.flm,2001bp,,,0.0949
sn2001bp-20010524.39-mmt.flm,2001bp,,,0.0949
sn2001bp-20010525.39-mmt.flm,2001bp,,,0.0949
sn2001bp-20010531.37-fast.flm,2001bp,,,0.0949
sn2001bp-20010618.36-mmt.flm,2001bp,,,0.0949
sn2001br-20010521.44-fast.flm,2001br,-0.45058281908034764,0.783622294054266,0.0209
sn2001br-20010524.46-mmt.flm,2001br,2.5075913409713704,0.783622294054266,0.0209
sn2001br-20010618.44-mmt.flm,2001br,26.97619747281896,0.783622294054266,0.0209
sn2001br-20010714.29-fast.flm,2001br,52.296992849446,0.783622294054266,0.0209
sn2001br-20010715.44-mmt.flm,2001br,53.423449897150434,0.783622294054266,0.0209
sn2001bs-20010524.36-mmt.flm,2001bs,,,0.0292
sn2001bs-20010524.37-fast.flm,2001bs,,,0.0292
sn2001cj-20010619.26-mmt.flm,2001cj,13.630150361256714,0.4881859011911736,0.0242
sn2001ck-20010617.29-fast.flm,2001ck,4.822653909343735,0.19329274185754328,0.0347
sn2001ck-20010618.33-mmt.flm,2001ck,5.827776167003804,0.19329274185754328,0.0347
sn2001ck-20010627.22-fast.flm,2001ck,14.41963854257104,0.19329274185754328,0.0347
sn2001ck-20010629.18-fast.flm,2001ck,16.31390741277412,0.19329274185754328,0.0347
sn2001cp-20010621.45-fast.flm,2001cp,-6.79773082942524,0.09780907668231613,0.0224
sn2001cp-20010623.44-fast.flm,2001cp,-4.851330203442026,0.09780907668231613,0.0224
sn2001cp-20010624.40-fast.flm,2001cp,-3.912363067292645,0.09780907668231613,0.0224
sn2001cp-20010627.26-fast.flm,2001cp,-1.1150234741778344,0.09780907668231613,0.0224
sn2001cp-20010629.28-fast.flm,2001cp,0.8607198748018199,0.09780907668231613,0.0224
sn2001cp-20010715.25-fast.flm,2001cp,16.480829420968842,0.09780907668231613,0.0224
sn2001cp-20010721.21-fast.flm,2001cp,22.310250391234028,0.09780907668231613,0.0224
sn2001cp-20010725.26-fast.flm,2001cp,26.271517996870678,0.09780907668231613,0.0224
sn2001da-20010714.46-fast.flm,2001da,-2.005505308691381,1.2780180888714117,0.0172
sn2001da-20010715.47-mmt.flm,2001da,-1.0125835627200508,1.2780180888714117,0.0172
sn2001da-20010716.46-fast.flm,2001da,-0.03932363350459409,1.2780180888714117,0.0172
sn2001da-20010718.45-fast.flm,2001da,1.9170271333042561,1.2780180888714117,0.0172
sn2001da-20010719.47-fast.flm,2001da,2.9197797876535234,1.2780180888714117,0.0172
sn2001da-20010724.45-fast.flm,2001da,7.815572158864617,1.2780180888714117,0.0172
sn2001da-20010912.32-fast.flm,2001da,56.84231222964973,1.2780180888714117,0.0172
sn2001de-20010724.43-fast.flm,2001de,,,0.0311
sn2001eb-20010911.49-fast.flm,2001eb,,,0.0128
sn2001ec-20010911.45-fast.flm,2001ec,,,0.0454
sn2001ec-20010912.45-fast.flm,2001ec,,,0.0454
sn2001ec-20010915.45-fast.flm,2001ec,,,0.0454
sn2001ed-20010911.43-fast.flm,2001ed,,,0.0168
sn2001eh-20010912.44-fast.flm,2001eh,-4.878989489921581,0.2892681515765114,0.0371
sn2001eh-20010915.42-fast.flm,2001eh,-2.0055925175988296,0.2892681515765114,0.0371
sn2001eh-20010917.39-fast.flm,2001eh,-0.10606498891194878,0.2892681515765114,0.0371
sn2001eh-20010920.33-fast.flm,2001eh,2.7287628965401085,0.2892681515765114,0.0371
sn2001eh-20010921.35-fast.flm,2001eh,3.7122746118971603,0.2892681515765114,0.0371
sn2001eh-20010922.35-fast.flm,2001eh,4.676501783818865,0.2892681515765114,0.0371
sn2001eh-20010923.37-fast.flm,2001eh,5.660013499182933,0.2892681515765114,0.0371
sn2001eh-20010926.37-fast.flm,2001eh,8.552695014948048,0.2892681515765114,0.0371
sn2001eh-20011013.33-fast.flm,2001eh,24.90598785073932,0.2892681515765114,0.0371
sn2001eh-20011014.32-fast.flm,2001eh,25.86057275093984,0.2892681515765114,0.0371
sn2001eh-20011015.32-fast.flm,2001eh,26.824799922861548,0.2892681515765114,0.0371
sn2001eh-20011017.33-fast.flm,2001eh,28.76289653842614,0.2892681515765114,0.0371
sn2001eh-20011019.39-fast.flm,2001eh,30.749204512582605,0.2892681515765114,0.0371
sn2001eh-20011021.30-fast.flm,2001eh,32.59087841095643,0.2892681515765114,0.0371
sn2001eh-20011024.26-fast.flm,2001eh,35.44499083984383,0.2892681515765114,0.0371
sn2001eh-20011117.20-fast.flm,2001eh,58.528589335644675,0.2892681515765114,0.0371
sn2001en-20011011.39-fast.flm,2001en,1.465958284138098,1.1806375442739079,0.0164
sn2001en-20011014.34-fast.flm,2001en,4.368358913808591,1.1806375442739079,0.0164
sn2001en-20011015.31-fast.flm,2001en,5.322707595431146,1.1806375442739079,0.0164
sn2001en-20011016.33-fast.flm,2001en,6.326249508067977,1.1806375442739079,0.0164
sn2001en-20011018.35-fast.flm,2001en,8.313656040925904,1.1806375442739079,0.0164
sn2001en-20011020.29-fast.flm,2001en,10.222353404171013,1.1806375442739079,0.0164
sn2001en-20011022.29-fast.flm,2001en,12.190082644627527,1.1806375442739079,0.0164
sn2001en-20011024.25-fast.flm,2001en,14.11845730027405,1.1806375442739079,0.0164
sn2001en-20011117.19-fast.flm,2001en,37.672176308540806,1.1806375442739079,0.0164
sn2001eo-20011013.50-fast.flm,2001eo,,,0.066
sn2001ep-20011010.49-fast.flm,2001ep,-7.01875616979327,0.493583415597236,0.013
sn2001ep-20011014.45-fast.flm,2001ep,-3.1095755182640232,0.493583415597236,0.013
sn2001ep-20011015.45-fast.flm,2001ep,-2.122408687069551,0.493583415597236,0.013
sn2001ep-20011016.45-fast.flm,2001ep,-1.1352418558750792,0.493583415597236,0.013
sn2001ep-20011017.42-fast.flm,2001ep,-0.17769002961529226,0.493583415597236,0.013
sn2001ep-20011018.43-fast.flm,2001ep,0.8193484698931356,0.493583415597236,0.013
sn2001ep-20011019.44-fast.flm,2001ep,1.8163869694015633,0.493583415597236,0.013
sn2001ep-20011020.44-fast.flm,2001ep,2.803553800596035,0.493583415597236,0.013
sn2001ep-20011021.43-fast.flm,2001ep,3.7808489634765516,0.493583415597236,0.013
sn2001ep-20011022.43-fast.flm,2001ep,4.768015794671023,0.493583415597236,0.013
sn2001ep-20011023.45-fast.flm,2001ep,5.774925962486225,0.493583415597236,0.013
sn2001ep-20011024.43-fast.flm,2001ep,6.742349457059968,0.493583415597236,0.013
sn2001ep-20011025.43-fast.flm,2001ep,7.729516288254439,0.493583415597236,0.013
sn2001ep-20011107.39-fast.flm,2001ep,20.523198420533934,0.493583415597236,0.013
sn2001ep-20011115.37-fast.flm,2001ep,28.40078973346898,0.493583415597236,0.013
sn2001ep-20011118.47-fast.flm,2001ep,31.461006910170408,0.493583415597236,0.013
sn2001ep-20011120.48-fast.flm,2001ep,33.44521224087331,0.493583415597236,0.013
sn2001ep-20011122.28-fast.flm,2001ep,35.22211253701904,0.493583415597236,0.013
sn2001ep-20011204.32-fast.flm,2001ep,47.10760118460135,0.493583415597236,0.013
sn2001ep-20011214.32-fast.flm,2001ep,56.979269496546074,0.493583415597236,0.013
sn2001ep-20011218.31-fast.flm,2001ep,60.918065153010005,0.493583415597236,0.013
sn2001ep-20011224.33-fast.flm,2001ep,66.86080947680475,0.493583415597236,0.013
sn2001ep-20020114.22-fast.flm,2001ep,87.48272458045669,0.493583415597236,0.013
sn2001es-20011013.34-fast.flm,2001es,,,0.042
sn2001ex-20011018.51-fast.flm,2001ex,-3.497661730316161,0.48713951675759937,0.0264
sn2001fe-20011114.49-fast.flm,2001fe,-1.6873889875657457,0.09867771857114663,0.0134
sn2001fe-20011116.51-fast.flm,2001fe,0.3059009275754368,0.09867771857114663,0.0134
sn2001fe-20011119.47-fast.flm,2001fe,3.2267613972805154,0.09867771857114663,0.0134
sn2001fe-20011122.48-fast.flm,2001fe,6.196960726274039,0.09867771857114663,0.0134
sn2001fe-20011207.49-fast.flm,2001fe,21.00848628379798,0.09867771857114663,0.0134
