Filename,SNR,SN_Name,Age_(days),Age_Unc_(days),redshift,Dm15,Subtype,dm15,bootstrap_age,snid_std_dev,delta_age,delta_age_unc
sn1997cn-19970609.21-fast.flm,8.97,1997cn,21.744689221086333,0.7867820613690009,0.0168,1.9,91bg,1.9,25.7,1.5321,3.955310778913667,1.7223113603794333
sn1999by-19990513.18-fast.flm,162.82,1999by,1.9756535621664353,0.4989024146876871,0.0022,1.97,91bg,1.97,2.5,8.1986,0.5243464378335647,8.213765615074564
sn2007F-20070126.43-fast.flm,72.99,2007F,2.9601406799519694,0.0,0.0236,0.96,N,0.96,2.0,0.7014,-0.9601406799519694,0.7014
sn2004at-20040323.24-fast.flm,84.06,2004at,-4.65616746552092,0.7825491538687275,0.0223,1.05,N,1.05,-3.0,0.8914,1.6561674655209204,1.1861606713344788
sn2003hu-20031002.13-fast.flm,9.26,2003hu,12.120930232557058,1.9534883720930232,0.075,,91T,,,,,
sn2001V-20010427.35-fast.flm,27.36,2001V,52.75342330804418,0.3940498473056842,0.0151,0.82,91T,0.82,46.45,2.5087,-6.303423308044174,2.539458795129709
sn1994D-19940503.25-fast.flm,58.41,1994D,42.626383487885136,0.0997108385681523,0.0029,1.37,N,1.37,48.7,1.669,6.073616512114867,1.671975852495473
sn2001N-20010201.37-fast.flm,50.78,2001N,10.35259549461284,0.0,0.021,,HV,,8.05,0.4512,-2.3025954946128397,0.4512
sn2004as-20040422.33-fast.flm,7.99,2004as,30.969932104752953,0.5819592628516004,0.031,0.92,N,0.92,29.6,1.1223,-1.3699321047529516,1.2642127485588723
sn1998es-19981121.23-fast.flm,204.88,1998es,-4.42311498119324,0.8905600633287157,0.0106,0.85,91T,0.85,-5.3,0.6171,-0.8768850188067594,1.083471105473536
sn2001cp-20010627.26-fast.flm,64.79,2001cp,-1.1150234741778344,0.0978090766823161,0.0224,0.88,N,0.88,-1.45,1.1612,-0.3349765258221655,1.1653119992008352
sn1999ac-19990312.53-fast.flm,155.11,1999ac,-0.9608717186737632,0.6934125804853887,0.0095,1.23,91T,1.23,-1.5,2.0249,-0.5391282813262368,2.1403366596812305
sn1998V-19980319.51-fast.flm,81.39,1998V,0.3046982504471669,0.7863180656575585,0.0174,0.99,N,0.99,-0.1,0.9553,-0.4046982504471669,1.2372930899263297
sn1998bu-19980621.16-fast.flm,178.65,1998bu,32.366138199228644,0.4985541928407618,0.0029,1.03,N,1.03,34.9,0.9103,2.533861800771355,1.037883602914654
sn2006ax-20060324.30-fast.flm,62.51,2006ax,-8.360381626831908,0.2950722927117143,0.0167,1.06,N,1.06,-3.7,1.208,4.660381626831907,1.243515845466453
sn2007ki-20071006.50-fast.flm,12.53,2007ki,,,0.0167,,,,14.6,1.4635,,
sn2005cf-20050607.23-fast.flm,225.31,2005cf,-5.434674614996411,0.1987083954297069,0.0065,1.1,N,1.1,-4.85,1.0276,0.5846746149964117,1.0466359378572136
snf20080522-000-20080626.05-ldss3.flm,50.46,snf20080522-000,20.622009569380776,0.0956937799043062,0.045,,91T,,20.3,0.8302,-0.32200956938077496,0.8356969184533193
sn2000cf-20000523.31-fast.flm,23.01,2000cf,14.482825164024277,0.7719027402547279,0.0364,1.16,N,1.16,16.7,0.5534,2.2171748359757224,0.949781764624252
sn2003fd-20030630.24-fast.flm,3.67,2003fd,,,0.0597,,,,-2.7,0.4533,,
sn2002cd-20020411.48-fast.flm,48.29,2002cd,-7.640538400627364,0.3958828186856691,0.0104,0.84,HV,0.84,-2.7,1.1556,4.940538400627363,1.2215296010046217
sn2002eu-20020910.40-fast.flm,16.58,2002eu,7.806476484192891,0.1927525057825751,0.0376,1.52,N,1.52,6.9,0.3531,-0.9064764841928907,0.4022848971630201
sn2007fb-20070719.48-fast.flm,30.21,2007fb,13.536345776037438,0.2946954813359528,0.018,,N,,12.45,0.4092,-1.0863457760374384,0.5042718182883403
sn2006hb-20061022.39-fast.flm,29.16,2006hb,30.32601201615372,0.3939722249581404,0.0153,1.44,91bg,1.44,28.9,0.9399,-1.4260120161537202,1.0191300820005598
sn2002av-20020213.19-fast.flm,18.53,2002av,,,0.049,,,,7.7,0.2416,,
sn2006cf-20060519.25-fast.flm,44.53,2006cf,1.7761136712735643,0.1920122887864823,0.0416,,N,,0.5,0.9336,-1.2761136712735643,0.9531409544474645
sn1995ac-19950929.27-fast.flm,32.58,1995ac,-3.6479664729990913,0.4762358319839984,0.0499,0.77,,0.77,,,,
sn2006N-20060130.22-fast.flm,113.33,2006N,4.554865424433224,0.1971803214039239,0.0143,1.5,N,1.5,4.8,0.7334,0.24513457556677576,0.7594442962778474
sn1998dx-19980917.13-fast.flm,7.24,1998dx,1.1667615253233974,0.4742933029785619,0.0542,1.32,N,1.32,1.25,0.4905,0.08323847467660261,0.68230813218832
sn1999by-19990522.14-fast.flm,123.19,1999by,10.915984833368915,0.4989024146876871,0.0022,1.97,91bg,1.97,35.1,2.898,24.184015166631085,2.9406304799109333
sn2005el-20051026.50-fast.flm,35.45,2005el,22.763106030743543,0.1970831690973591,0.0148,1.27,N,1.27,28.25,1.8728,5.486893969256457,1.8831414220768068
snf20080522-000-20080609.18-fast.flm,46.89,snf20080522-000,4.47846889952181,0.0956937799043062,0.045,,91T,,2.6,2.0032,-1.8784688995218102,2.0054843653123737
sn2001ay-20010502.30-fast.flm,42.24,2001ay,9.027373325570675,0.7765482430596001,0.0302,0.68,HV,0.68,8.15,0.4844,-0.8773733255706748,0.9152434287111554
sn2007ca-20070513.21-fast.flm,35.35,2007ca,6.419485257866125,0.1972192091509713,0.0141,0.89,N,0.89,4.05,0.7852,-2.369485257866125,0.8095890664146438
sn2008bf-20080415.24-fast.flm,49.28,2008bf,16.240484091352155,0.3903962521959789,0.0246,1.05,N,1.05,16.05,0.8875,-0.19048409135215394,0.9695697415496558
sn2006S-20060202.47-fast.flm,64.59,2006S,-0.7072958046661423,0.0968898362561767,0.0321,0.93,N,0.93,-3.1,1.3413,-2.3927041953338577,1.3447949027155586
sn2007le-20071204.12-fast.flm,37.47,2007le,39.15375446961217,0.4966229638458482,0.0068,1.01,HV,1.01,38.25,2.1031,-0.9037544696121671,2.160940530930695
sn1995D-19950426.14-fast.flm,51.02,1995D,64.01112545942419,0.09933445912387,0.0067,1.05,N,1.05,61.05,1.2307,-2.9611254594241956,1.2347023223309461
sn2007ca-20070520.22-fast.flm,65.67,2007ca,13.332018538609676,0.1972192091509713,0.0141,0.89,N,0.89,11.25,0.4061,-2.0820185386096757,0.45145611797619334
sn2002ha-20021029.13-fast.flm,73.8,2002ha,-4.209384858048181,0.5914826498422713,0.0144,1.22,N,1.22,-3.4,0.7333,0.809384858048181,0.9421149691329794
sn2003it-20031030.22-fast.flm,56.3,2003it,7.530972588041328,0.195102916788606,0.0251,1.36,N,1.36,6.445,0.283,-1.0859725880413276,0.3437355788093832
sn2002fb-20020929.42-fast.flm,4.03,2002fb,17.053958251279745,1.2800315084679008,0.0156,1.77,91bg,1.77,,,,
sn2002jg-20021211.14-fast.flm,21.39,2002jg,9.392537166487026,0.0984542679925174,0.0157,1.42,N,1.42,8.2,0.4232,-1.1925371664870266,0.43450141873869924
sn1994ae-19941201.50-fast.flm,289.67,1994ae,1.9914368216668328,0.7965747286667331,0.0043,0.96,N,0.96,1.25,1.0798,-0.7414368216668328,1.3418268660115877
sn2001bf-20010517.48-fast.flm,119.3,2001bf,0.7680189050867583,0.7877116975187082,0.0156,0.99,N,0.99,-3.5,1.7066,-4.268018905086758,1.8796205144676956
sn2004ef-20040917.27-fast.flm,40.27,2004ef,1.5227934044614055,0.1939864209505334,0.031,1.39,HV,1.39,-0.9,1.1965,-2.4227934044614057,1.2121233359329393
sn1997by-19970430.30-fast.flm,14.66,1997by,,,0.0452,,,,-1.3,0.5716,,
sn2002ck-20020519.24-fast.flm,22.92,2002ck,15.7700524373645,0.5826374053214216,0.0298,1.08,N,1.08,18.4,1.0232,2.6299475626354987,1.177456829815717
sn2006cp-20060604.24-fast.flm,60.44,2006cp,-6.31908441748912,0.0,0.0223,0.98,HV,0.98,-5.75,0.913,0.5690844174891199,0.913
sn2006S-20060224.39-fast.flm,15.8,2006S,20.530956302686103,0.0968898362561767,0.0321,0.93,N,0.93,18.1,0.3923,-2.430956302686102,0.4040877755757389
sn2007fs-20070909.33-fast.flm,31.38,2007fs,55.077165044725085,2.064287820701858,0.0173,,N,,57.1,1.1884,2.0228349552749165,2.3819275317897532
sn2005M-20050301.32-fast.flm,18.55,2005M,24.677103718200748,1.36986301369863,0.022,0.87,91T,0.87,23.26,1.1149,-1.417103718200746,1.7662181876256096
sn2006H-20060129.13-fast.flm,36.42,2006H,11.370808678499838,0.3944773175542406,0.014,1.83,91bg,1.83,26.35,1.7429,14.979191321500164,1.786984265197875
sn2002ck-20020503.34-fast.flm,48.5,2002ck,0.3301611963454142,0.5826374053214216,0.0298,1.08,N,1.08,0.5,1.1092,0.1698388036545858,1.2529130002037965
sn1998bu-19980517.15-fast.flm,281.0,1998bu,-2.5426263834835323,0.4985541928407618,0.0029,1.03,N,1.03,-1.8,0.8187,0.7426263834835323,0.9585541055147088
sn1997br-19970529.24-fast.flm,58.12,1997br,37.67252507198396,0.695065038228577,0.0071,1.09,,1.09,33.15,0.8015,-4.522525071983964,1.0609041697381028
sn2004at-20040427.26-fast.flm,24.08,2004at,29.599921745086608,0.7825491538687275,0.0223,1.05,N,1.05,28.6,1.1758,-0.9999217450866063,1.4124053307109334
sn2005ke-20051223.21-fast.flm,42.6,2005ke,28.28272772523267,0.6968641114982578,0.0045,1.82,91bg,1.82,32.1,1.5101,3.8172722747673298,1.663136073775762
sn2007ci-20070617.20-fast.flm,8.63,2007ci,21.41453831040829,0.1964636542239685,0.018,1.6,N,1.6,26.0,0.9849,4.58546168959171,1.0043037276795477
sn2008ar-20080306.40-fast.flm,28.92,2008ar,-2.6313224831859365,0.584738329597505,0.0261,1.1,N,1.1,-5.9,1.0096,-3.268677516814064,1.1667095071612643
sn2002bo-20020506.18-fast.flm,55.75,2002bo,43.29383650304013,0.6970028875833914,0.0043,1.08,HV,1.08,44.45,1.2213,1.15616349695987,1.406195831063222
sn2004at-20040415.19-fast.flm,42.86,2004at,17.793211386092466,0.7825491538687275,0.0223,1.05,N,1.05,17.25,0.8307,-0.5432113860924659,1.1412474176183975
sn2001P-20010219.42-fast.flm,5.34,2001P,,,0.0206,,,,31.0,1.8849,,
sn2001ep-20011015.45-fast.flm,137.44,2001ep,-2.122408687069551,0.493583415597236,0.013,1.3,N,1.3,-1.1,0.9168,1.022408687069551,1.041223716668341
sn1999aa-19990310.23-fast.flm,127.37,1999aa,14.61947949526986,0.887223974763407,0.0144,0.78,91T,0.78,15.1,0.6579,0.48052050473013885,1.1045355546088043
sn2007hj-20070918.35-fast.flm,51.01,2007hj,12.274475007391391,0.1971803214039239,0.0143,1.95,N,1.95,22.25,0.875,9.975524992608609,0.8969420712336749
sn2001eh-20011017.33-fast.flm,20.83,2001eh,28.76289653842614,0.2892681515765114,0.0371,0.92,91T,0.92,25.2,0.9039,-3.5628965384261413,0.9490580980722368
sn2004at-20040328.20-fast.flm,108.06,2004at,0.1956372884643349,0.7825491538687275,0.0223,1.05,N,1.05,-0.8,0.7557,-0.995637288464335,1.0878720826552455
sn2005ke-20051206.25-fast.flm,121.24,2005ke,11.398705823790037,0.6968641114982578,0.0045,1.82,91bg,1.82,17.5,1.4777,6.101294176209963,1.6337738154023207
sn2000fd-20001226.15-fast.flm,25.61,2000fd,,,0.0161,,,,,,,
sn2001G-20010125.34-fast.flm,142.71,2001G,4.661683713609326,2.1636506687647525,0.0168,,N,,3.8,0.4527,-0.8616837136093265,2.2105025461297623
sn1999be-19990412.17-fast.flm,40.84,1999be,,,0.0189,,,,30.8,2.3502,,
sn2006sr-20061222.12-fast.flm,71.45,2006sr,-0.9566575556383498,0.3904724716907458,0.0244,1.24,HV,1.24,-2.3,0.7832,-1.34334244436165,0.8751405550814568
sn2002bo-20020316.34-fast.flm,161.47,2002bo,-7.328487503734523,0.6970028875833914,0.0043,1.08,HV,1.08,0.95,1.083,8.278487503734523,1.2879060622963094
sn2003it-20031026.25-fast.flm,33.64,2003it,3.658179689786363,0.195102916788606,0.0251,1.36,N,1.36,2.0,0.5774,-1.6581796897863632,0.6094718271909061
sn2003ge-20030624.22-fast.flm,23.95,2003ge,,,0.0335,,,,7.6,0.3493,,
sn2007bj-20070609.28-fast.flm,24.0,2007bj,59.0989573086777,0.0,0.0166,,,,73.45,3.7063,14.351042691322306,3.7063
sn2003fa-20030705.41-mmt.flm,40.95,2003fa,18.464052287587855,0.4805843906189927,0.0404,0.8,91T,0.8,16.95,0.5466,-1.5140522875878553,0.7278275321163857
sn2007le-20071104.31-fast.flm,190.15,2007le,9.545093365117785,0.4966229638458482,0.0068,1.01,HV,1.01,8.6,0.3203,-0.9450933651177849,0.5909538545597571
sn1998bu-19980701.16-fast.flm,154.87,1998bu,42.33722205604388,0.4985541928407618,0.0029,1.03,N,1.03,44.6,1.4212,2.2627779439561237,1.506109465875274
sn2003du-20030604.35-fast.flm,84.65,2003du,28.07034976152623,0.9936406995230525,0.0064,1.07,N,1.07,31.5,3.9735,3.4296502384737693,4.095854500558907
sn2004L-20040130.33-fast.flm,27.34,2004L,5.2600988084861875,0.2906131938390003,0.0323,1.12,N,1.12,5.7,0.4104,0.4399011915138127,0.5028759175316555
sn2004fu-20041202.07-fast.flm,53.83,2004fu,15.328973444313478,0.1981767736821244,0.0092,1.08,HV,1.08,14.6,0.767,-0.7289734443134783,0.7921887613612402
sn2003dt-20030505.46-fast.flm,3.83,2003dt,,,0.0144,,,,103.3,5.5745,,
sn1995al-19960115.35-fast.flm,70.42,1995al,67.90369117500745,0.5969555268132524,0.0051,0.87,HV,0.87,70.265,2.3493,2.3613088249925482,2.4239567634330625
sn2002fb-20021005.37-fast.flm,12.87,2002fb,22.912564001579433,1.2800315084679008,0.0156,1.77,91bg,1.77,18.6,2.4731,-4.312564001579432,2.7847269655516698
sn2006le-20061214.30-fast.flm,24.34,2006le,35.28602319638436,0.2948692746215844,0.0174,0.88,N,0.88,33.9,1.3401,-1.3860231963843646,1.372157388609579
sn1998dx-19980915.22-fast.flm,17.56,1998dx,-0.6450388920511203,0.4742933029785619,0.0542,1.32,N,1.32,-1.2,1.1732,-0.5549611079488797,1.2654455252006362
sn2007kk-20071008.41-fast.flm,37.65,2007kk,-0.7588856868334267,1.921229586935639,0.041,,N,,-1.855,2.626,-1.0961143131665732,3.2537669132433082
sn2004ef-20040907.30-fast.flm,11.24,2004ef,-8.14742967991676,0.1939864209505334,0.031,1.39,HV,1.39,-7.0,1.0783,1.14742967991676,1.0956101594605618
sn2006bb-20060402.20-fast.flm,21.66,2006bb,,,0.0252,,,,10.6,0.4792,,
sn2008ar-20080407.29-fast.flm,21.26,2008ar,28.447519734920892,0.584738329597505,0.0261,1.1,N,1.1,27.7,0.8409,-0.7475197349208926,1.0242224973610374
sn2001br-20010524.46-mmt.flm,85.24,2001br,2.5075913409713704,0.783622294054266,0.0209,1.16,HV,1.16,2.0,0.5569,-0.5075913409713704,0.9613539981395357
sn2000B-20000309.13-fast.flm,3.89,2000B,48.79795898341275,1.275635364537337,0.0191,1.46,,1.46,43.75,1.3581,-5.047958983412748,1.863244802289357
sn2006le-20061227.32-fast.flm,10.58,2006le,48.08334971495798,0.2948692746215844,0.0174,0.88,N,0.88,51.1,2.2886,3.0166502850420187,2.3075176812141356
sn2001E-20010124.48-fast.flm,47.07,2001E,7.732312825046273,0.7850063781768228,0.0191,0.92,HV,0.92,7.35,0.4434,-0.38231282504627373,0.9015756062462499
sn2002bz-20020513.20-fast.flm,12.0,2002bz,,,0.037,,,,17.6,1.057,,
sn1994D-19940410.26-fast.flm,103.28,1994D,19.70286170106894,0.0997108385681523,0.0029,1.37,N,1.37,25.425,1.9586,5.7221382989310605,1.9611364591297475
sn2007cg-20070515.22-fast.flm,15.88,2007cg,6.504065040651534,1.7421602787456447,0.0332,1.05,HV,1.05,7.7,0.383,1.1959349593484658,1.7837632793728833
sn2004ct-20040716.21-fast.flm,17.71,2004ct,,,0.0334,,,,25.55,1.9555,,
sn1995D-19950302.30-fast.flm,175.4,1995D,9.53610807589731,0.09933445912387,0.0067,1.05,N,1.05,8.45,0.3565,-1.086108075897311,0.37008051119916024
sn1999gp-20000212.11-fast.flm,28.5,1999gp,35.07353657348986,1.266192656082595,0.0267,0.87,91T,0.87,29.25,0.8127,-5.823536573489861,1.5045680882956067
sn2007kk-20071014.37-fast.flm,30.78,2007kk,4.966378482233939,1.921229586935639,0.041,,N,,4.6,0.5384,-0.3663784822339391,1.995243765988729
sn2003gq-20030729.39-fast.flm,19.24,2003gq,1.4587820638319586,0.5874290189935382,0.0214,1.69,,1.69,,,,
snf20080720-001-20080801.44-fast.flm,16.28,snf20080720-001,7.483592908217669,0.2938583602703497,0.0209,,N,,7.25,0.3077,-0.23359290821766887,0.42547858453837445
sn2007ci-20070520.20-fast.flm,45.58,2007ci,-6.090373280947314,0.1964636542239685,0.018,1.6,N,1.6,-0.05,0.7763,6.040373280947314,0.8007744110740771
sn2005M-20050409.19-fast.flm,5.23,2005M,62.71037181996456,1.36986301369863,0.022,0.87,91T,0.87,44.6,1.6583,-18.110371819964556,2.1509262112633
sn2007fs-20071010.22-fast.flm,12.81,2007fs,85.44185589304851,2.064287820701858,0.0173,,N,,91.25,3.0437,5.808144106951488,3.6776886622847815
sn1998bu-19980620.14-fast.flm,162.23,1998bu,31.349087645829425,0.4985541928407618,0.0029,1.03,N,1.03,33.775,0.9669,2.425912354170574,1.0878657514597578
sn2003ae-20030310.26-fast.flm,16.67,2003ae,,,0.0328,,,,34.9,3.3528,,
sn2003du-20030523.22-fast.flm,122.37,2003du,16.01748807631421,0.9936406995230525,0.0064,1.07,N,1.07,16.2,1.0641,0.18251192368579083,1.4558951369342028
sn2003du-20030427.24-fast.flm,102.71,2003du,-9.797297297297876,0.9936406995230525,0.0064,1.07,N,1.07,-0.9,1.0616,8.897297297297875,1.454068911623057
sn2007if-20070912.30-mmt.flm,66.53,2007if,6.423384844536822,0.4654626698938744,0.0742,0.71,pec,0.71,8.25,0.5111,1.8266151554631778,0.6912877165585498
sn2007fb-20070711.41-fast.flm,48.24,2007fb,5.609037328100592,0.2946954813359528,0.018,,N,,3.2,0.3756,-2.4090373281005917,0.4774105012668122
sn2007oo-20071107.34-fast.flm,6.67,2007oo,,,0.0298,,,,-6.45,1.4527,,
sn2007le-20071218.12-fast.flm,34.25,2007le,53.05919745729592,0.4966229638458482,0.0068,1.01,HV,1.01,53.1,2.2517,0.04080254270407835,2.305815963649102
sn2006mo-20061113.21-fast.flm,33.81,2006mo,5.2159660624722495,0.674893945237177,0.0372,,N,,5.245,0.6184,0.02903393752775063,0.9153689951695991
sn1998es-19990207.13-fast.flm,57.97,1998es,72.65980605580873,0.8905600633287157,0.0106,0.85,91T,0.85,64.0,2.3333,-8.65980605580873,2.4974759491126326
sn2007le-20071114.18-fast.flm,139.45,2007le,19.348430671437427,0.4966229638458482,0.0068,1.01,HV,1.01,18.0,0.6824,-1.348430671437427,0.8439811184019668
sn2008Z-20080307.27-fast.flm,38.99,2008Z,17.208619000979148,0.2938295788442703,0.021,1.02,N,1.02,16.3,0.4702,-0.9086190009791473,0.5544581692100868
sn2003kf-20040117.23-fast.flm,51.32,2003kf,40.133015683939135,0.3970617431010522,0.0074,1.1,N,1.1,40.9,0.8069,0.7669843160608636,0.8993028621295752
sn2008ae-20080214.32-fast.flm,12.4,2008ae,2.8346762450230596,0.9707795359673818,0.0301,,pec,,16.25,1.4405,13.41532375497694,1.737081793541411
sn2000fo-20010101.08-fast.flm,30.35,2000fo,,,0.0238,,,,7.2,0.4669,,
sn2001F-20010114.54-fast.flm,16.11,2001F,,,0.0229,,,,23.55,2.9825,,
sn2000fa-20010325.18-mmt.flm,5.41,2000fa,98.97189856065968,0.1958288455889552,0.0213,1.0,N,1.0,87.7,3.9874,-11.271898560659679,3.992205868534926
sn1994ae-19950501.20-fast.flm,38.12,1994ae,152.04620133425976,0.7965747286667331,0.0043,0.96,N,0.96,161.4,27.9466,9.353798665740243,27.95795026210524
sn2005cf-20050709.23-fast.flm,95.14,2005cf,26.358668653756695,0.1987083954297069,0.0065,1.1,N,1.1,29.6,3.0382,3.2413313462433067,3.044691161089126
sn2003iv-20031019.38-fast.flm,20.86,2003iv,-2.4364304360476403,0.3867349898482065,0.0343,1.65,N,1.65,-1.0,0.985,1.4364304360476403,1.0582008090966915
sn2008Q-20080209.09-fast.flm,249.32,2008Q,-0.307509175681924,0.1983930165658169,0.0081,1.25,N,1.25,-0.6,0.6722,-0.292490824318076,0.7008656283640142
snf20080522-011-20080623.05-ldss3.flm,69.52,snf20080522-011,22.49735041912113,0.1926967915984198,0.0379,,N,,20.8,0.8143,-1.697350419121129,0.8367894260160825
sn2003W-20030129.35-mmt.flm,75.18,2003W,-11.126360160767126,0.0,0.0201,1.14,HV,1.14,-8.1,0.7134,3.026360160767126,0.7134
sn2005am-20050309.25-fast.flm,141.99,2005am,2.9254264180851743,0.4958349861166204,0.0084,1.3,N,1.3,1.55,0.7202,-1.3754264180851743,0.874379993742577
sn2003kf-20040130.29-fast.flm,29.4,2003kf,53.09708159618618,0.3970617431010522,0.0074,1.1,N,1.1,55.4,1.5066,2.3029184038138197,1.558044154648528
sn2004dt-20041015.34-fast.flm,18.9,2004dt,52.52109083774141,0.6866784382970373,0.0194,1.14,HV,1.14,59.25,1.0839,6.728909162258589,1.2831081355918754
sn2004L-20040127.40-fast.flm,48.55,2004L,2.4217766153250024,0.2906131938390003,0.0323,1.12,N,1.12,0.9,1.673,-1.5217766153250025,1.6980533055335174
sn1995E-19950303.16-fast.flm,52.01,1995E,3.913043478267197,0.4940711462450592,0.012,1.16,N,1.16,3.3,0.7696,-0.6130434782671972,0.9145438521754474
sn2000dp-20001006.41-fast.flm,43.9,2000dp,,,0.0345,,,,-0.25,0.7457,,
sn2003im-20031003.34-fast.flm,13.59,2003im,,,0.0196,,,,36.4,1.1902,,
sn2001V-20010619.23-mmt.flm,29.56,2001V,104.8468131218602,0.3940498473056842,0.0151,0.82,91T,0.82,87.65,2.274,-17.19681312186019,2.3078889232720092
sn2000ey-20001201.12-fast.flm,79.14,2000ey,,,0.0205,,,,5.9,2.1733,,
sn2005G-20050118.56-fast.flm,22.61,2005G,,,0.0231,,,,13.9,0.5928,,
sn2006bz-20060506.16-fast.flm,10.94,2006bz,-1.4024152707392408,0.1947798987144527,0.0268,2.09,91bg,2.09,-0.125,1.4586,1.2774152707392408,1.4715478819743555
sn2002cx-20020517.23-fast.flm,28.2,2002cx,-4.365234374994031,1.46484375,0.024,1.51,pec,1.51,-5.3,0.5345,-0.9347656250059684,1.5593131378636116
sn2000cn-20000603.37-fast.flm,21.87,2000cn,-9.311187103076536,0.0977039570102589,0.0235,1.51,,1.51,-8.0,1.3926,1.311187103076536,1.3960232172909814
sn2001ec-20010912.45-fast.flm,13.78,2001ec,,,0.0454,,,,19.0,0.7611,,
sn2003iz-20031023.28-fast.flm,21.3,2003iz,,,0.0482,,,,4.15,0.7265,,
sn2006gr-20061029.23-fast.flm,10.78,2006gr,23.99961337715228,0.4832785617630002,0.0346,0.81,N,0.81,21.2,0.9427,-2.79961337715228,1.0593589846032903
sn2005cc-20050531.20-fast.flm,83.96,2005cc,2.580645161288878,0.4962779156327543,0.0075,1.94,,1.94,-0.1,1.046,-2.680645161288878,1.1577598064990817
sn2003W-20030204.27-fast.flm,43.1,2003W,-5.3230075482798656,0.0,0.0201,1.14,HV,1.14,-0.2,1.3672,5.123007548279865,1.3672
sn1998ab-19980502.26-fast.flm,36.73,1998ab,20.311587147030753,0.4868549172346641,0.027,1.04,91T,1.04,23.3,1.1417,2.9884128529692475,1.2411714629476345
sn1995D-19950331.17-mmt.flm,128.46,1995D,38.21396642495397,0.09933445912387,0.0067,1.05,N,1.05,36.9,1.1648,-1.3139664249539749,1.1690279615002508
sn1998ex-19981130.51-fast.flm,8.03,1998ex,,,0.0365,,,,40.49,1.0477,,
sn2005mz-20060121.13-fast.flm,26.23,2005mz,10.151336477981989,1.3757861635220123,0.0176,1.83,,1.83,25.6,2.8071,15.448663522018013,3.1261154773518234
sn2003if-20030922.45-fast.flm,12.38,2003if,,,0.0056,,,,113.7,4.8855,,
sn2006H-20060128.11-fast.flm,27.19,2006H,10.364891518739682,0.3944773175542406,0.014,1.83,91bg,1.83,26.1,2.8187,15.735108481260319,2.846169714557582
sn2004as-20040324.34-fast.flm,39.04,2004as,2.8516003879680434,0.5819592628516004,0.031,0.92,N,0.92,-1.2,1.9203,-4.051600387968043,2.0065464543884293
sn2006lf-20061029.40-fast.flm,17.34,2006lf,-7.500986971968559,0.1973943939992104,0.0132,1.3,N,1.3,-2.2,1.9959,5.300986971968559,2.0056373941423997
sn2004dt-20040915.45-fast.flm,42.77,2004dt,23.19992152245848,0.6866784382970373,0.0194,1.14,HV,1.14,23.8,1.342,0.6000784775415191,1.5074784501352112
sn1998es-19981225.14-fast.flm,88.82,1998es,29.13120918266607,0.8905600633287157,0.0106,0.85,91T,0.85,27.3,1.639,-1.8312091826660684,1.8653198724068873
sn2007bm-20070608.16-fast.flm,41.73,2007bm,34.4464321208542,0.3975352812562115,0.0062,1.09,N,1.09,34.28,1.0293,-0.16643212085419634,1.1034005572970567
sn2002dj-20020617.17-fast.flm,115.7,2002dj,-8.3523233924505,0.1981571386109184,0.0093,1.19,HV,1.19,-1.805,0.652,6.547323392450501,0.6814471744621639
sn2000dk-20000921.27-fast.flm,90.07,2000dk,-4.255528255529971,0.1965601965601965,0.0175,1.62,N,1.62,-4.0,1.0395,0.2555282555299714,1.0579206779677686
sn2006hb-20060930.50-fast.flm,88.41,2006hb,8.765882005320057,0.3939722249581404,0.0153,1.44,91bg,1.44,4.8,0.6919,-3.965882005320057,0.7962033182789855
sn2007sr-20080301.37-fast.flm,71.96,2007sr,76.83969769292369,0.2983293556085918,0.0056,1.05,,1.05,81.45,2.9078,4.61030230707631,2.923063674369383
sn2000A-20000103.08-fast.flm,29.26,2000A,,,0.0292,,,,2.05,0.9859,,
sn1998es-19990109.22-fast.flm,66.77,1998es,44.053037799331165,0.8905600633287157,0.0106,0.85,91T,0.85,36.7,1.0708,-7.353037799331162,1.3927346719300293
sn2002bo-20020318.27-fast.flm,153.86,2002bo,-5.40675097082574,0.6970028875833914,0.0043,1.08,HV,1.08,0.55,1.0273,5.95675097082574,1.2414339754089163
sn1994ae-19950224.33-fast.flm,48.93,1994ae,86.45822961266728,0.7965747286667331,0.0043,0.96,N,0.96,76.8,4.4617,-9.658229612667284,4.532250896447645
sn2003ae-20030210.34-fast.flm,20.73,2003ae,,,0.0328,,,,11.5,0.5459,,
sn1998dm-19980913.43-fast.flm,141.38,1998dm,9.468455042224376,0.5961251862891207,0.0065,0.9,N,0.9,7.615,0.3131,-1.8534550422243754,0.673347494038731
sn1994ae-19941203.54-fast.flm,206.48,1994ae,4.022702379767871,0.7965747286667331,0.0043,0.96,N,0.96,3.4,0.6033,-0.6227023797678712,0.9992508135350601
sn1999gp-20000114.16-fast.flm,55.08,1999gp,6.876400116884142,1.266192656082595,0.0267,0.87,91T,0.87,6.6,0.4856,-0.2764001168841421,1.3561162200628294
snf20080522-011-20080606.38-fast.flm,49.11,snf20080522-011,6.436072839387505,0.1926967915984198,0.0379,,N,,4.75,0.3736,-1.6860728393875046,0.42036771223813657
sn2005ao-20050315.51-fast.flm,19.33,2005ao,,,0.0384,,,,4.4,0.4788,,
